,0,1,2,3
3960,2020-11-04,T,36,63
3961,2020-11-05,0.0,38,63
3962,2020-11-06,0.0,37,68
3963,2020-11-07,0.0,45,67
3964,2020-11-08,0.0,46,69
3965,2020-11-09,0.0,57,75
3966,2020-11-10,0.0,42,68
3967,2020-11-11,T,31,54
3968,2020-11-12,T,30,53
3969,2020-11-13,0.1,33,42
3970,2020-11-14,0.0,29,42
3971,2020-11-15,T,36,49
3972,2020-11-16,2.7,31,38
3973,2020-11-17,1.6,21,32
3974,2020-11-18,T,21,38
3975,2020-11-19,0.0,36,52
3976,2020-11-20,0.3,33,43
3977,2020-11-21,T,28,34
3978,2020-11-22,0.1,29,44
3979,2020-11-23,0.8,21,35
3980,2020-11-24,0.6,19,32
3981,2020-11-25,0.2,32,40
3982,2020-11-26,0.0,37,42
3983,2020-11-27,T,33,41
3984,2020-11-28,T,29,47
3985,2020-11-29,0.0,32,46
3986,2020-11-30,0.0,24,38
3987,2020-12-01,0.0,20,35
3988,2020-12-02,T,27,41
3989,2020-12-03,1.5,30,37
3990,2020-12-04,0.1,22,37
3991,2020-12-05,0.0,20,32
3992,2020-12-06,0.0,17,30
3993,2020-12-07,0.0,19,34
3994,2020-12-08,0.1,18,37
3995,2020-12-09,0.0,36,41
3996,2020-12-10,0.0,32,44
3997,2020-12-11,0.0,32,42
3998,2020-12-12,T,20,32
3999,2020-12-13,T,15,26
4000,2020-12-14,3.7,17,31
4001,2020-12-15,1.0,10,19
4002,2020-12-16,0.3,14,24
4003,2020-12-17,0.0,8,26
4004,2020-12-18,T,24,34
4005,2020-12-19,1.8,32,34
4006,2020-12-20,0.2,33,38
4007,2020-12-21,T,27,37
4008,2020-12-22,0.5,27,35
4009,2020-12-23,0.8,29,43
4010,2020-12-24,0.7,20,44
4011,2020-12-25,0.5,15,21
4012,2020-12-26,3.7,17,23
4013,2020-12-27,1.7,20,31
4014,2020-12-28,2.3,21,30
4015,2020-12-29,0.4,14,25
4016,2020-12-30,3.4,25,32
4017,2020-12-31,0.4,23,32
4018,2021-01-01,0.0,18,30
4019,2021-01-02,0.0,29,32
4020,2021-01-03,0.0,30,33
4021,2021-01-04,0.0,31,36
4022,2021-01-05,0.1,31,39
4023,2021-01-06,0.0,25,39
4024,2021-01-07,0.0,16,34
4025,2021-01-08,0.0,7,29
4026,2021-01-09,0.1,16,35
4027,2021-01-10,0.7,31,35
4028,2021-01-11,T,28,32
4029,2021-01-12,T,30,34
4030,2021-01-13,0.2,32,35
4031,2021-01-14,0.0,32,36
4032,2021-01-15,0.2,34,38
4033,2021-01-16,1.7,29,36
4034,2021-01-17,T,22,30
4035,2021-01-18,0.1,17,25
4036,2021-01-19,6.7,11,28
4037,2021-01-20,1.0,6,25
4038,2021-01-21,1.4,24,36
4039,2021-01-22,0.7,7,24
4040,2021-01-23,0.5,4,14
4041,2021-01-24,2.5,14,28
4042,2021-01-25,0.1,17,28
4043,2021-01-26,0.0,5,22
4044,2021-01-27,0.1,1,16
4045,2021-01-28,1.3,5,22
4046,2021-01-29,0.1,9,24
4047,2021-01-30,0.0,5,25
4048,2021-01-31,0.0,10,25
4049,2021-02-01,0.0,6,28
4050,2021-02-02,0.0,14,27
4051,2021-02-03,0.0,6,35
4052,2021-02-04,4.4,22,38
4053,2021-02-05,9.6,11,33
4054,2021-02-06,T,6,18
4055,2021-02-07,T,-5,15
4056,2021-02-08,0.0,-3,13
4057,2021-02-09,0.0,-12,13
4058,2021-02-10,0.3,-9,18
4059,2021-02-11,0.0,-2,17
4060,2021-02-12,0.2,2,12
4061,2021-02-13,0.4,1,10
4062,2021-02-14,1.6,3,18
4063,2021-02-15,0.4,-2,9
4064,2021-02-16,0.6,4,16
4065,2021-02-17,0.1,7,26
4066,2021-02-18,0.0,1,25
4067,2021-02-19,T,10,29
4068,2021-02-20,0.8,9,30
4069,2021-02-21,0.8,19,33
4070,2021-02-22,2.6,27,35
4071,2021-02-23,0.9,27,39
4072,2021-02-24,4.2,18,35
4073,2021-02-25,1.5,6,22
4074,2021-02-26,T,13,38
4075,2021-02-27,2.4,29,46
4076,2021-02-28,0.1,27,38
4077,2021-03-01,4.5,10,27
4078,2021-03-02,0.2,12,37
4079,2021-03-03,T,22,36
4080,2021-03-04,0.0,11,23
4081,2021-03-05,0.0,15,30
4082,2021-03-06,0.0,10,24
4083,2021-03-07,0.0,2,29
4084,2021-03-08,0.0,23,44
4085,2021-03-09,0.0,25,47
4086,2021-03-10,0.0,37,42
4087,2021-03-11,0.5,31,50
4088,2021-03-12,0.5,21,35
4089,2021-03-13,T,15,45
4090,2021-03-14,0.0,21,36
4091,2021-03-15,0.0,14,29
4092,2021-03-16,0.0,23,36
4093,2021-03-17,0.0,22,39
4094,2021-03-18,0.0,29,43
4095,2021-03-19,0.0,22,49
4096,2021-03-20,0.0,25,51
4097,2021-03-21,0.0,29,59
4098,2021-03-22,0.0,37,54
4099,2021-03-23,0.0,38,59
4100,2021-03-24,0.0,44,50
4101,2021-03-25,T,29,46
4102,2021-03-26,T,28,34
4103,2021-03-27,0.1,30,38
4104,2021-03-28,3.1,31,36
4105,2021-03-29,0.0,23,37
4106,2021-03-30,0.0,34,60
4107,2021-03-31,0.2,22,35
4108,2021-04-01,T,16,30
4109,2021-04-02,0.0,17,46
4110,2021-04-03,0.0,31,57
4111,2021-04-04,0.0,30,62
4112,2021-04-05,0.0,42,55
4113,2021-04-06,0.0,42,57
4114,2021-04-07,0.0,42,60
4115,2021-04-08,0.0,48,69
4116,2021-04-09,0.0,49,59
4117,2021-04-10,0.0,49,63
4118,2021-04-11,0.0,48,62
4119,2021-04-12,0.0,47,60
4120,2021-04-13,0.0,42,53
4121,2021-04-14,0.1,35,42
4122,2021-04-15,T,36,45
4123,2021-04-16,0.0,34,46
4124,2021-04-17,0.0,32,53
4125,2021-04-18,0.0,34,57
4126,2021-04-19,0.5,30,43
4127,2021-04-20,0.2,26,31
4128,2021-04-21,T,24,38
4129,2021-04-22,T,31,47
4130,2021-04-23,0.0,30,66
4131,2021-04-24,0.0,36,60
4132,2021-04-25,0.0,29,38
4133,2021-04-26,0.3,29,41
4134,2021-04-27,0.0,34,55
4135,2021-04-28,0.0,43,56
4136,2021-04-29,0.0,36,62
4137,2021-04-30,0.0,35,47
4138,2021-05-01,0.0,31,61
4139,2021-05-02,0.0,46,62
4140,2021-05-03,0.0,46,52
4141,2021-05-04,0.0,39,51
4142,2021-05-05,0.0,37,49
4143,2021-05-06,0.0,34,53
4144,2021-05-07,0.0,34,49
4145,2021-05-08,0.0,34,53
4146,2021-05-09,0.0,31,50
4147,2021-05-10,0.0,35,49
4148,2021-05-11,0.0,37,53
4149,2021-05-12,0.0,36,62
4150,2021-05-13,0.0,35,71
4151,2021-05-14,0.0,40,73
4152,2021-05-15,0.0,44,74
4153,2021-05-16,0.0,46,68
4154,2021-05-17,0.0,44,79
4155,2021-05-18,0.0,49,83
4156,2021-05-19,0.0,56,72
4157,2021-05-20,0.0,57,81
4158,2021-05-21,0.0,62,86
4159,2021-05-22,0.0,65,82
4160,2021-05-23,0.0,50,68
4161,2021-05-24,0.0,47,65
4162,2021-05-25,0.0,54,80
4163,2021-05-26,0.0,41,69
4164,2021-05-27,0.0,35,51
4165,2021-05-28,0.0,39,60
4166,2021-05-29,0.0,35,67
4167,2021-05-30,0.0,37,71
4168,2021-05-31,0.0,51,70
4169,2021-06-01,0.0,44,76
4170,2021-06-02,0.0,48,79
4171,2021-06-03,0.0,55,83
4172,2021-06-04,0.0,52,85
4173,2021-06-05,0.0,62,82
4174,2021-06-06,0.0,63,90
4175,2021-06-07,0.0,62,91
4176,2021-06-08,0.0,66,91
4177,2021-06-09,0.0,60,85
4178,2021-06-10,0.0,61,72
4179,2021-06-11,0.0,58,67
4180,2021-06-12,0.0,57,77
4181,2021-06-13,0.0,54,76
4182,2021-06-14,0.0,53,72
4183,2021-06-15,0.0,50,70
4184,2021-06-16,0.0,44,71
4185,2021-06-17,0.0,46,81
4186,2021-06-18,0.0,57,84
4187,2021-06-19,0.0,47,66
4188,2021-06-20,0.0,46,74
4189,2021-06-21,0.0,47,60
4190,2021-06-22,0.0,40,63
4191,2021-06-23,0.0,44,79
4192,2021-06-24,0.0,63,69
4193,2021-06-25,0.0,61,74
4194,2021-06-26,0.0,59,70
4195,2021-06-27,0.0,58,77
4196,2021-06-28,0.0,56,84
4197,2021-06-29,0.0,65,73
4198,2021-06-30,0.0,56,74
4199,2021-07-01,0.0,53,70
4200,2021-07-02,0.0,52,72
4201,2021-07-03,0.0,56,79
4202,2021-07-04,0.0,59,90
4203,2021-07-05,0.0,65,82
4204,2021-07-06,0.0,59,78
4205,2021-07-07,0.0,57,68
4206,2021-07-08,0.0,55,72
4207,2021-07-09,0.0,48,77
4208,2021-07-10,0.0,49,82
4209,2021-07-11,0.0,54,84
4210,2021-07-12,0.0,56,85
4211,2021-07-13,0.0,64,77
4212,2021-07-14,0.0,62,85
4213,2021-07-15,0.0,60,78
4214,2021-07-16,0.0,55,83
4215,2021-07-17,0.0,59,85
4216,2021-07-18,0.0,63,80
4217,2021-07-19,0.0,64,85
4218,2021-07-20,0.0,59,72
4219,2021-07-21,0.0,56,76
4220,2021-07-22,0.0,55,72
4221,2021-07-23,0.0,56,81
4222,2021-07-24,0.0,64,74
4223,2021-07-25,0.0,59,81
4224,2021-07-26,0.0,58,84
4225,2021-07-27,0.0,62,81
4226,2021-07-28,0.0,59,82
4227,2021-07-29,0.0,59,76
4228,2021-07-30,0.0,54,67
4229,2021-07-31,0.0,54,68
4230,2021-08-01,0.0,58,74
4231,2021-08-02,0.0,57,77
4232,2021-08-03,0.0,60,82
4233,2021-08-04,0.0,58,83
4234,2021-08-05,0.0,63,84
4235,2021-08-06,0.0,66,75
4236,2021-08-07,0.0,64,81
4237,2021-08-08,0.0,64,75
4238,2021-08-09,0.0,69,80
4239,2021-08-10,0.0,69,85
4240,2021-08-11,0.0,67,80
4241,2021-08-12,0.0,61,79
4242,2021-08-13,0.0,54,75
4243,2021-08-14,0.0,54,73
4244,2021-08-15,0.0,54,83
4245,2021-08-16,0.0,62,84
4246,2021-08-17,0.0,60,81
4247,2021-08-18,0.0,61,83
4248,2021-08-19,0.0,62,86
4249,2021-08-20,0.0,64,88
4250,2021-08-21,0.0,67,88
4251,2021-08-22,0.0,62,75
4252,2021-08-23,0.0,55,83
4253,2021-08-24,0.0,67,82
4254,2021-08-25,0.0,65,85
4255,2021-08-26,0.0,60,80
4256,2021-08-27,0.0,58,67
4257,2021-08-28,0.0,58,82
4258,2021-08-29,0.0,64,83
4259,2021-08-30,0.0,62,73
4260,2021-08-31,0.0,57,74
4261,2021-09-01,0.0,49,73
4262,2021-09-02,0.0,46,72
4263,2021-09-03,0.0,55,72
4264,2021-09-04,0.0,56,65
4265,2021-09-05,0.0,57,70
4266,2021-09-06,0.0,53,68
4267,2021-09-07,0.0,53,67
4268,2021-09-08,0.0,54,65
4269,2021-09-09,0.0,54,68
4270,2021-09-10,0.0,49,73
4271,2021-09-11,0.0,57,74
4272,2021-09-12,0.0,51,68
4273,2021-09-13,0.0,47,68
4274,2021-09-14,0.0,52,74
4275,2021-09-15,0.0,52,69
4276,2021-09-16,0.0,50,75
4277,2021-09-17,0.0,55,79
4278,2021-09-18,0.0,48,70
4279,2021-09-19,0.0,49,73
4280,2021-09-20,0.0,58,74
4281,2021-09-21,0.0,53,71
4282,2021-09-22,0.0,48,63
4283,2021-09-23,0.0,44,53
4284,2021-09-24,0.0,48,68
4285,2021-09-25,0.0,50,62
4286,2021-09-26,0.0,47,69
4287,2021-09-27,0.0,49,66
4288,2021-09-28,0.0,41,66
4289,2021-09-29,0.0,45,72
4290,2021-09-30,0.0,46,68
4291,2021-10-01,0.0,54,76
4292,2021-10-02,0.0,60,72
4293,2021-10-03,0.0,62,65
4294,2021-10-04,0.0,59,71
4295,2021-10-05,0.0,52,71
4296,2021-10-06,0.0,49,71
4297,2021-10-07,0.0,52,70
4298,2021-10-08,0.0,60,65
4299,2021-10-09,0.0,62,68
4300,2021-10-10,0.0,61,67
4301,2021-10-11,0.0,65,77
4302,2021-10-12,0.0,62,70
4303,2021-10-13,0.0,61,66
4304,2021-10-14,0.0,51,69
4305,2021-10-15,0.0,47,63
4306,2021-10-16,0.0,47,58
4307,2021-10-17,0.0,43,59
4308,2021-10-18,0.0,37,61
4309,2021-10-19,0.0,41,75
4310,2021-10-20,0.0,48,62
4311,2021-10-21,0.0,31,48
4312,2021-10-22,T,32,49
4313,2021-10-23,0.0,32,53
4314,2021-10-24,0.0,38,49
4315,2021-10-25,0.0,38,51
4316,2021-10-26,0.0,35,54
4317,2021-10-27,0.0,42,52
4318,2021-10-28,0.0,43,57
4319,2021-10-29,0.0,46,57
4320,2021-10-30,0.0,39,61
4321,2021-10-31,0.0,42,53
4322,2021-11-01,T,34,44
4323,2021-11-02,2.9,31,40
4324,2021-11-03,T,26,38
4325,2021-11-04,T,28,42
4326,2021-11-05,0.0,31,50
4327,2021-11-06,0.0,43,55
4328,2021-11-07,0.0,43,62
4329,2021-11-08,0.0,44,59
4330,2021-11-09,0.0,36,52
4331,2021-11-10,0.0,34,51
4332,2021-11-11,0.0,37,51
4333,2021-11-12,0.0,33,46
4334,2021-11-13,T,31,42
4335,2021-11-14,1.0,31,37
4336,2021-11-15,T,31,41
4337,2021-11-16,T,30,36
4338,2021-11-17,0.0,36,45
4339,2021-11-18,1.8,33,41
4340,2021-11-19,0.7,27,39
4341,2021-11-20,0.0,34,41
4342,2021-11-21,0.6,27,39
4343,2021-11-22,7.2,23,32
4344,2021-11-23,2.7,24,34
4345,2021-11-24,0.0,31,42
4346,2021-11-25,0.3,21,41
4347,2021-11-26,T,11,23
4348,2021-11-27,T,12,27
4349,2021-11-28,2.2,25,33
4350,2021-11-29,T,27,35
4351,2021-11-30,1.0,31,38
4352,2021-12-01,0.2,22,39
4353,2021-12-02,0.0,26,42
4354,2021-12-03,0.4,19,32
4355,2021-12-04,5.1,27,34
4356,2021-12-05,2.0,22,29
4357,2021-12-06,3.0,16,33
4358,2021-12-07,1.9,6,18
4359,2021-12-08,1.8,10,25
4360,2021-12-09,2.0,19,33
4361,2021-12-10,T,32,39
4362,2021-12-11,6.6,29,35
4363,2021-12-12,0.0,24,40
4364,2021-12-13,0.0,32,44
4365,2021-12-14,0.0,27,36
4366,2021-12-15,0.0,35,45
4367,2021-12-16,T,30,52
4368,2021-12-17,0.5,24,31
4369,2021-12-18,0.3,17,25
4370,2021-12-19,T,12,30
4371,2021-12-20,1.6,23,35
4372,2021-12-21,6.9,21,29
4373,2021-12-22,1.9,12,28
4374,2021-12-23,T,12,30
4375,2021-12-24,0.0,26,38
4376,2021-12-25,0.0,31,39
4377,2021-12-26,0.0,19,31
4378,2021-12-27,1.3,16,28
4379,2021-12-28,1.1,25,30
4380,2021-12-29,0.8,26,34
4381,2021-12-30,T,17,28
4382,2021-12-31,0.7,27,33
4383,2022-01-01,T,10,27
4384,2022-01-02,0.4,3,14
4385,2022-01-03,0.0,6,28
4386,2022-01-04,0.0,22,31
4387,2022-01-05,1.1,7,31
4388,2022-01-06,T,-1,7
4389,2022-01-07,0.0,-7,13
4390,2022-01-08,T,5,27
4391,2022-01-09,9.0,10,29
4392,2022-01-10,7.1,-6,13
4393,2022-01-11,T,-8,21
4394,2022-01-12,T,16,27
4395,2022-01-13,0.1,5,26
4396,2022-01-14,0.0,-14,5
4397,2022-01-15,0.0,-15,1
4398,2022-01-16,0.6,-7,24
4399,2022-01-17,0.5,15,26
4400,2022-01-18,4.0,10,19
4401,2022-01-19,5.6,0,32
4402,2022-01-20,T,-6,8
4403,2022-01-21,T,8,21
4404,2022-01-22,4.9,8,22
4405,2022-01-23,0.5,0,14
4406,2022-01-24,0.2,4,20
4407,2022-01-25,T,-9,8
4408,2022-01-26,T,-3,17
4409,2022-01-27,2.2,3,25
4410,2022-01-28,T,-5,10
4411,2022-01-29,T,-4,17
4412,2022-01-30,0.7,10,27
4413,2022-01-31,T,16,26
4414,2022-02-01,0.0,21,42
4415,2022-02-02,0.3,15,30
4416,2022-02-03,0.1,-2,15
4417,2022-02-04,0.0,-8,8
4418,2022-02-05,1.0,-9,20
4419,2022-02-06,1.9,20,26
4420,2022-02-07,T,22,27
4421,2022-02-08,T,13,29
4422,2022-02-09,2.5,22,35
4423,2022-02-10,1.0,21,32
4424,2022-02-11,3.5,7,34
4425,2022-02-12,0.1,-9,7
4426,2022-02-13,0.0,-11,6
4427,2022-02-14,1.2,-11,16
4428,2022-02-15,0.6,-2,19
4429,2022-02-16,1.2,18,43
4430,2022-02-17,T,9,29
4431,2022-02-18,3.5,-7,15
4432,2022-02-19,2.3,3,18
4433,2022-02-20,3.8,14,35
4434,2022-02-21,0.2,5,21
4435,2022-02-22,4.4,7,11
4436,2022-02-23,0.1,-4,12
4437,2022-02-24,0.0,-9,19
4438,2022-02-25,T,7,24
4439,2022-02-26,0.0,0,30
4440,2022-02-27,1.3,11,31
4441,2022-02-28,1.7,0,20
4442,2022-03-01,0.4,19,29
4443,2022-03-02,0.5,14,28
4444,2022-03-03,T,-5,21
4445,2022-03-04,0.0,-1,29
4446,2022-03-05,0.0,22,33
4447,2022-03-06,T,30,35
4448,2022-03-07,T,23,30
4449,2022-03-08,0.0,19,35
4450,2022-03-09,0.5,21,31
4451,2022-03-10,T,10,24
4452,2022-03-11,1.7,1,28
4453,2022-03-12,2.3,6,17
4454,2022-03-13,0.1,1,27
4455,2022-03-14,0.0,12,33
4456,2022-03-15,0.0,14,42
4457,2022-03-16,0.0,27,46
4458,2022-03-17,0.0,31,48
4459,2022-03-18,0.0,30,46
4460,2022-03-19,T,32,40
4461,2022-03-20,0.0,31,48
4462,2022-03-21,0.0,27,44
4463,2022-03-22,0.0,26,38
4464,2022-03-23,0.3,32,39
4465,2022-03-24,T,32,41
4466,2022-03-25,0.0,30,46
4467,2022-03-26,0.3,15,35
4468,2022-03-27,0.3,8,17
4469,2022-03-28,T,8,21
4470,2022-03-29,0.0,6,34
4471,2022-03-30,0.7,27,33
4472,2022-03-31,T,29,35
4473,2022-04-01,T,21,31
4474,2022-04-02,0.4,20,35
4475,2022-04-03,0.7,31,41
4476,2022-04-04,0.0,30,42
4477,2022-04-05,T,33,43
4478,2022-04-06,0.0,35,44
4479,2022-04-07,0.0,35,42
4480,2022-04-08,T,30,37
4481,2022-04-09,T,27,34
4482,2022-04-10,0.0,28,51
4483,2022-04-11,0.0,33,52
4484,2022-04-12,0.0,31,54
4485,2022-04-13,0.0,41,44
4486,2022-04-14,T,34,43
4487,2022-04-15,T,28,35
4488,2022-04-16,T,26,33
4489,2022-04-17,0.0,27,44
4490,2022-04-18,1.1,31,37
4491,2022-04-19,T,32,40
4492,2022-04-20,T,30,45
4493,2022-04-21,0.0,36,43
4494,2022-04-22,0.0,31,52
4495,2022-04-23,0.0,38,45
4496,2022-04-24,0.0,43,56
4497,2022-04-25,0.0,33,49
4498,2022-04-26,T,24,33
4499,2022-04-27,T,20,36
4500,2022-04-28,0.0,25,52
4501,2022-04-29,0.0,30,55
4502,2022-04-30,0.0,36,58
4503,2022-05-01,0.0,42,53
4504,2022-05-02,0.0,40,47
4505,2022-05-03,0.0,37,48
4506,2022-05-04,0.0,35,53
4507,2022-05-05,0.0,31,68
4508,2022-05-06,0.0,41,67
4509,2022-05-07,0.0,39,64
4510,2022-05-08,0.0,37,64
4511,2022-05-09,0.0,46,66
4512,2022-05-10,0.0,54,71
4513,2022-05-11,0.0,59,82
4514,2022-05-12,0.0,53,81
4515,2022-05-13,0.0,59,84
4516,2022-05-14,0.0,53,76
4517,2022-05-15,0.0,48,71
4518,2022-05-16,0.0,39,62
4519,2022-05-17,0.0,36,52
4520,2022-05-18,0.0,31,66
4521,2022-05-19,0.0,46,66
4522,2022-05-20,0.0,44,60
4523,2022-05-21,0.0,39,50
4524,2022-05-22,0.0,37,52
4525,2022-05-23,0.0,33,60
4526,2022-05-24,0.0,37,65
4527,2022-05-25,0.0,43,61
4528,2022-05-26,0.0,44,60
4529,2022-05-27,0.0,43,62
4530,2022-05-28,0.0,42,68
4531,2022-05-29,0.0,53,70
4532,2022-05-30,0.0,58,81
4533,2022-05-31,0.0,59,85
4534,2022-06-01,0.0,42,64
4535,2022-06-02,0.0,42,72
4536,2022-06-03,0.0,38,68
4537,2022-06-04,0.0,36,68
4538,2022-06-05,0.0,44,73
4539,2022-06-06,0.0,53,57
4540,2022-06-07,0.0,46,59
4541,2022-06-08,0.0,44,72
4542,2022-06-09,0.0,46,63
4543,2022-06-10,0.0,45,71
4544,2022-06-11,0.0,44,74
4545,2022-06-12,0.0,41,61
4546,2022-06-13,0.0,42,69
4547,2022-06-14,0.0,52,75
4548,2022-06-15,0.0,64,78
4549,2022-06-16,0.0,60,79
4550,2022-06-17,0.0,46,62
4551,2022-06-18,0.0,45,64
4552,2022-06-19,0.0,41,64
4553,2022-06-20,0.0,51,67
4554,2022-06-21,0.0,55,87
4555,2022-06-22,0.0,51,72
4556,2022-06-23,0.0,47,81
4557,2022-06-24,0.0,58,86
4558,2022-06-25,0.0,62,85
4559,2022-06-26,0.0,56,70
4560,2022-06-27,0.0,45,59
4561,2022-06-28,0.0,45,72
4562,2022-06-29,0.0,45,70
4563,2022-06-30,0.0,53,79
4564,2022-07-01,0.0,56,69
4565,2022-07-02,0.0,51,64
4566,2022-07-03,0.0,44,73
4567,2022-07-04,0.0,58,66
4568,2022-07-05,0.0,56,71
4569,2022-07-06,0.0,53,71
4570,2022-07-07,0.0,48,75
4571,2022-07-08,0.0,51,74
4572,2022-07-09,0.0,50,77
4573,2022-07-10,0.0,52,80
4574,2022-07-11,0.0,59,74
4575,2022-07-12,0.0,52,68
4576,2022-07-13,0.0,54,77
4577,2022-07-14,0.0,51,76
4578,2022-07-15,0.0,48,74
4579,2022-07-16,0.0,52,83
4580,2022-07-17,0.0,59,84
4581,2022-07-18,0.0,60,89
4582,2022-07-19,0.0,60,81
4583,2022-07-20,0.0,60,77
4584,2022-07-21,0.0,58,74
4585,2022-07-22,0.0,57,82
4586,2022-07-23,0.0,60,85
4587,2022-07-24,0.0,55,75
4588,2022-07-25,0.0,52,67
4589,2022-07-26,0.0,50,79
4590,2022-07-27,0.0,56,70
4591,2022-07-28,0.0,57,67
4592,2022-07-29,0.0,57,66
4593,2022-07-30,0.0,57,79
4594,2022-07-31,0.0,59,82
4595,2022-08-01,0.0,55,71
4596,2022-08-02,0.0,55,76
4597,2022-08-03,0.0,62,83
4598,2022-08-04,0.0,56,74
4599,2022-08-05,0.0,55,79
4600,2022-08-06,0.0,62,84
4601,2022-08-07,0.0,60,68
4602,2022-08-08,0.0,58,68
4603,2022-08-09,0.0,53,77
4604,2022-08-10,0.0,57,76
4605,2022-08-11,0.0,53,70
4606,2022-08-12,0.0,49,76
4607,2022-08-13,0.0,53,75
4608,2022-08-14,0.0,52,76
4609,2022-08-15,0.0,55,80
4610,2022-08-16,0.0,57,80
4611,2022-08-17,0.0,55,83
4612,2022-08-18,0.0,56,80
4613,2022-08-19,0.0,61,81
4614,2022-08-20,0.0,62,82
4615,2022-08-21,0.0,62,80
4616,2022-08-22,0.0,58,79
4617,2022-08-23,0.0,57,78
4618,2022-08-24,0.0,60,79
4619,2022-08-25,0.0,61,66
4620,2022-08-26,0.0,55,72
4621,2022-08-27,0.0,56,79
4622,2022-08-28,0.0,65,79
4623,2022-08-29,0.0,67,77
4624,2022-08-30,0.0,59,67
4625,2022-08-31,0.0,48,65
4626,2022-09-01,0.0,43,78
4627,2022-09-02,0.0,59,83
4628,2022-09-03,0.0,54,74
4629,2022-09-04,0.0,47,68
4630,2022-09-05,0.0,48,73
4631,2022-09-06,0.0,50,75
4632,2022-09-07,0.0,48,78
4633,2022-09-08,0.0,52,79
4634,2022-09-09,0.0,60,81
4635,2022-09-10,0.0,59,69
4636,2022-09-11,0.0,60,70
4637,2022-09-12,0.0,61,67
4638,2022-09-13,0.0,59,72
4639,2022-09-14,0.0,48,66
4640,2022-09-15,0.0,44,66
4641,2022-09-16,0.0,57,62
4642,2022-09-17,0.0,59,80
4643,2022-09-18,0.0,65,75
4644,2022-09-19,0.0,54,68
4645,2022-09-20,0.0,50,78
4646,2022-09-21,0.0,50,68
4647,2022-09-22,0.0,43,53
4648,2022-09-23,0.0,38,63
4649,2022-09-24,0.0,48,58
4650,2022-09-25,0.0,50,55
4651,2022-09-26,0.0,51,61
4652,2022-09-27,0.0,42,55
4653,2022-09-28,0.0,37,53
4654,2022-09-29,0.0,33,62
4655,2022-09-30,0.0,39,67
4656,2022-10-01,0.0,44,66
4657,2022-10-02,0.0,38,58
4658,2022-10-03,0.0,35,65
4659,2022-10-04,0.0,46,69
4660,2022-10-05,0.0,49,73
4661,2022-10-06,0.0,39,58
4662,2022-10-07,0.0,34,43
4663,2022-10-08,0.0,35,52
4664,2022-10-09,0.0,33,50
4665,2022-10-10,0.0,32,54
4666,2022-10-11,0.0,37,71
4667,2022-10-12,0.0,39,60
4668,2022-10-13,0.0,40,50
4669,2022-10-14,0.0,38,46
4670,2022-10-15,0.0,39,46
4671,2022-10-16,0.0,36,49
4672,2022-10-17,0.0,36,47
4673,2022-10-18,T,35,45
4674,2022-10-19,2.1,32,38
4675,2022-10-20,0.2,31,41
4676,2022-10-21,0.0,36,64
4677,2022-10-22,0.0,36,62
4678,2022-10-23,0.0,49,69
4679,2022-10-24,0.0,55,65
4680,2022-10-25,0.0,44,64
4681,2022-10-26,0.0,40,46
4682,2022-10-27,0.0,36,51
4683,2022-10-28,0.0,37,54
4684,2022-10-29,0.0,35,61
4685,2022-10-30,0.0,39,62
4686,2022-10-31,0.0,39,61
4687,2022-11-01,0.0,39,65
4688,2022-11-02,0.0,39,63
4689,2022-11-03,0.0,42,70
4690,2022-11-04,0.0,45,65
4691,2022-11-05,0.0,46,58
4692,2022-11-06,0.0,43,52
4693,2022-11-07,T,37,47
4694,2022-11-08,0.0,30,40
4695,2022-11-09,0.0,40,48
4696,2022-11-10,0.0,48,69
4697,2022-11-11,0.0,38,58
4698,2022-11-12,T,26,39
4699,2022-11-13,0.0,24,31
4700,2022-11-14,0.0,24,34
4701,2022-11-15,T,24,31
4702,2022-11-16,T,22,29
4703,2022-11-17,0.0,21,29
4704,2022-11-18,0.1,20,32
4705,2022-11-19,6.0,18,26
4706,2022-11-20,2.7,11,25
4707,2022-11-21,T,25,35
4708,2022-11-22,0.7,28,34
4709,2022-11-23,0.0,27,40
4710,2022-11-24,0.0,31,46
4711,2022-11-25,T,29,39
4712,2022-11-26,0.0,29,51
4713,2022-11-27,0.0,34,42
4714,2022-11-28,0.0,26,35
4715,2022-11-29,T,35,45
4716,2022-11-30,2.2,25,47
4717,2022-12-01,3.2,28,32
4718,2022-12-02,0.0,30,40
4719,2022-12-03,T,18,40
4720,2022-12-04,0.0,17,35
4721,2022-12-05,T,30,36
4722,2022-12-06,0.1,24,32
4723,2022-12-07,1.1,19,34
4724,2022-12-08,0.1,15,26
4725,2022-12-09,0.0,14,29
4726,2022-12-10,0.0,13,27
4727,2022-12-11,0.1,22,32
4728,2022-12-12,0.0,14,26
4729,2022-12-13,T,12,27
4730,2022-12-14,0.0,22,33
4731,2022-12-15,2.7,30,35
4732,2022-12-16,0.3,31,35
4733,2022-12-17,1.7,24,31
4734,2022-12-18,1.8,16,32
4735,2022-12-19,2.7,23,27
4736,2022-12-20,0.5,12,29
4737,2022-12-21,T,8,19
4738,2022-12-22,2.4,18,33
4739,2022-12-23,8.2,19,33
4740,2022-12-24,17.6,16,20
4741,2022-12-25,10.9,17,24
4742,2022-12-26,4.0,17,24
4743,2022-12-27,3.9,17,25
4744,2022-12-28,2.3,24,35
